username,user_found,created_at,Labels,total_posts,
stevoplayer,TRUE,2013-06-28T11:45:32+00:00,unreliable,2387,#N/A
Ginjiruu,TRUE,2013-06-30T03:47:13+00:00,unreliable,6141,#N/A
babzilla25,TRUE,2013-07-02T23:18:12+00:00,unreliable,9284,#N/A
jluisipinatx,TRUE,2013-07-03T02:42:36+00:00,unreliable,1863,#N/A
colsislander,TRUE,2013-07-05T04:23:48+00:00,unreliable,11583,#N/A
tomriddle03,TRUE,2013-07-12T20:36:10+00:00,unreliable,5188,#N/A
fullyTasteless,TRUE,2013-07-17T01:04:22+00:00,unreliable,43248,#N/A
francik1203,TRUE,2013-07-21T09:16:37+00:00,unreliable,1466,#N/A
veraxss,TRUE,2013-07-25T20:27:59+00:00,unreliable,15776,#N/A
tomcallensmusic,TRUE,2013-07-31T00:00:48+00:00,unreliable,2314,#N/A
MJMurphy76,TRUE,2013-08-08T21:25:19+00:00,unreliable,3255,#N/A
Messiahofshadow,TRUE,2013-08-14T19:35:44+00:00,unreliable,9905,#N/A
sckc6566,TRUE,2013-08-15T04:55:26+00:00,unreliable,4931,#N/A
ServouxThom,TRUE,2013-08-18T21:24:30+00:00,unreliable,907,#N/A
jjbasmagy,TRUE,2013-08-19T05:11:32+00:00,unreliable,2707,#N/A
uncybillized,TRUE,2013-08-26T00:06:37+00:00,unreliable,10345,#N/A
spiritcollision,TRUE,2013-08-28T08:22:06+00:00,unreliable,58448,#N/A
annagriva2,TRUE,2013-09-04T10:36:08+00:00,unreliable,12094,#N/A
Hedge_scope,TRUE,2013-09-08T09:20:15+00:00,unreliable,4272,#N/A
EAtersen,TRUE,2013-09-10T21:24:22+00:00,unreliable,1271,#N/A
TommasinaResist,TRUE,2013-09-15T12:43:02+00:00,unreliable,298614,#N/A
domeni44,TRUE,2013-09-15T18:46:00+00:00,unreliable,1704,#N/A
DaddyCran,TRUE,2013-09-26T01:04:39+00:00,unreliable,8325,#N/A
sycd71,TRUE,2013-09-28T04:24:18+00:00,unreliable,1823,#N/A
B_randon850,TRUE,2013-09-29T23:01:11+00:00,unreliable,4008,#N/A
MariaGonzales_4,TRUE,2013-09-30T01:55:15+00:00,unreliable,6096,#N/A
amh8370,TRUE,2013-10-01T12:13:59+00:00,unreliable,5751,#N/A
KhanEnamjk,TRUE,2013-10-04T03:37:02+00:00,unreliable,1430,#N/A
4CRPG,TRUE,2013-10-04T20:06:14+00:00,unreliable,197438,#N/A
kalelisbell,TRUE,2013-10-10T21:01:37+00:00,unreliable,653,#N/A
Goddessbrighid1,TRUE,2013-10-13T09:14:07+00:00,unreliable,3858,#N/A
SundayEnema,TRUE,2013-10-17T08:41:17+00:00,unreliable,8256,#N/A
Meotsec,TRUE,2013-10-17T16:05:40+00:00,unreliable,958,#N/A
MrMBB333,TRUE,2013-10-20T04:49:18+00:00,unreliable,6442,#N/A
ChrisQueentm,TRUE,2013-10-20T21:10:40+00:00,unreliable,1655,#N/A
DoesItMake,TRUE,2013-10-21T21:33:22+00:00,unreliable,8004,#N/A
OdariStrabo,TRUE,2013-10-22T16:31:05+00:00,unreliable,1688,#N/A
AhmadTamim1980,TRUE,2013-10-24T16:44:05+00:00,unreliable,6327,#N/A
glennnara,TRUE,2013-10-24T20:21:12+00:00,unreliable,33251,#N/A
SolinTwise,TRUE,2013-10-27T05:47:23+00:00,unreliable,3380,#N/A
mostly_yoshi,TRUE,2013-10-28T06:36:26+00:00,unreliable,5852,#N/A
MtkaMoose,TRUE,2013-10-31T06:07:39+00:00,unreliable,33629,#N/A
JakubRenner,TRUE,2013-11-09T12:36:34+00:00,unreliable,3895,#N/A
jhannan67,TRUE,2013-11-10T18:17:48+00:00,unreliable,856,#N/A
RastanRa,TRUE,2013-11-11T07:38:33+00:00,unreliable,4591,#N/A
changwangin,TRUE,2013-11-12T17:13:14+00:00,unreliable,1920,#N/A
WongNydia,TRUE,2013-11-15T08:07:45+00:00,unreliable,21201,#N/A
willisjimmy203,TRUE,2013-11-16T01:11:01+00:00,unreliable,3453,#N/A
felipeossacourt,TRUE,2013-11-20T02:12:31+00:00,unreliable,6111,#N/A
luitsomeren,TRUE,2013-11-24T09:39:29+00:00,unreliable,4717,#N/A
mmohsinraza80,TRUE,2013-12-02T18:32:20+00:00,unreliable,3349,#N/A
PeteLawson5,TRUE,2013-12-13T23:30:50+00:00,unreliable,32249,#N/A
jamac21,TRUE,2013-12-13T23:38:27+00:00,unreliable,8698,#N/A
Nels68Nelson,TRUE,2013-12-23T12:21:20+00:00,unreliable,1939,#N/A
147Luuk,TRUE,2013-12-29T19:08:21+00:00,unreliable,14524,#N/A
RicKrowaski,TRUE,2014-01-05T00:05:08+00:00,unreliable,1985,#N/A
RNBenner,TRUE,2014-01-06T18:00:08+00:00,unreliable,40523,#N/A
zainriyu,TRUE,2014-01-09T05:07:41+00:00,unreliable,2375,#N/A
bigGoblinboy,TRUE,2014-01-10T01:23:12+00:00,unreliable,1558,#N/A
spanishguitar_1,TRUE,2014-01-13T21:00:58+00:00,unreliable,2585,#N/A
weigand57,TRUE,2014-01-13T21:03:19+00:00,unreliable,1213,#N/A
video1news,TRUE,2014-01-29T17:26:21+00:00,unreliable,10611,#N/A
denise_priebe,TRUE,2014-02-01T03:08:28+00:00,unreliable,2909,#N/A
AwfulK,TRUE,2014-02-05T02:36:52+00:00,unreliable,3718,#N/A
bodycoteart,TRUE,2014-02-12T04:17:39+00:00,unreliable,7888,#N/A
aubiewde6,TRUE,2014-02-15T22:43:19+00:00,unreliable,20989,#N/A
Keith_Gunn_,TRUE,2014-02-16T16:16:36+00:00,unreliable,1219,#N/A
BruceBoyman,TRUE,2014-02-23T04:00:20+00:00,unreliable,6490,#N/A
AbrahamDuarte,TRUE,2014-02-26T06:20:44+00:00,unreliable,7405,#N/A
liam_duff_,TRUE,2014-03-01T14:53:06+00:00,unreliable,1294,#N/A
Jim_Bob_Pete,TRUE,2014-03-04T15:44:46+00:00,unreliable,6587,#N/A
Santiagox321,TRUE,2014-03-07T12:25:15+00:00,unreliable,4611,#N/A
rhouston1957,TRUE,2014-03-21T20:37:32+00:00,unreliable,4894,#N/A
Josh_Keith24,TRUE,2014-03-24T03:34:35+00:00,unreliable,977,#N/A
BarbaraMarie30,TRUE,2014-03-29T05:58:30+00:00,unreliable,16746,#N/A
debbiejdangg,TRUE,2014-04-05T03:52:21+00:00,unreliable,1881,#N/A
THEWIGGYMESS,TRUE,2014-04-06T16:18:12+00:00,unreliable,2695,#N/A
mmonntyy,TRUE,2014-04-10T23:30:36+00:00,unreliable,1380,#N/A
GuyMcMann,TRUE,2014-04-18T00:26:27+00:00,unreliable,1116,#N/A
DmitryS97,TRUE,2014-04-19T14:26:16+00:00,unreliable,5518,#N/A
dragon6234,TRUE,2014-05-17T12:56:49+00:00,unreliable,22380,#N/A
IfeanyiOrji13,TRUE,2014-05-21T17:55:30+00:00,unreliable,2618,#N/A
saldocan,TRUE,2014-05-24T10:08:21+00:00,unreliable,1684,#N/A
stewhambone,TRUE,2014-05-25T17:16:39+00:00,unreliable,5369,#N/A
ProfessorAsif,TRUE,2014-05-26T13:32:36+00:00,unreliable,9162,#N/A
chakkal1782,TRUE,2014-05-27T19:31:02+00:00,unreliable,2250,#N/A
PlanoPatriot,TRUE,2014-05-30T03:51:08+00:00,unreliable,3099,#N/A
mchedd1,TRUE,2014-06-01T00:34:36+00:00,unreliable,3812,#N/A
jesse4830,TRUE,2014-06-01T07:30:22+00:00,unreliable,2342,#N/A
SeriousLee3,TRUE,2014-06-02T00:36:52+00:00,unreliable,29075,#N/A
Eksopolitiikka,TRUE,2014-06-03T16:45:00+00:00,unreliable,44942,#N/A
RolfeRoyale,TRUE,2014-06-04T07:14:55+00:00,unreliable,10886,#N/A
AurozOgra,TRUE,2014-06-07T09:20:30+00:00,unreliable,7379,#N/A
AsadAfghann,TRUE,2014-06-11T11:18:07+00:00,unreliable,8092,#N/A
FazyBu,TRUE,2014-06-16T17:33:08+00:00,unreliable,831,#N/A
albertrd99,TRUE,2014-06-19T05:45:11+00:00,unreliable,1286,#N/A
LissaKJohnson,TRUE,2014-06-19T12:32:40+00:00,unreliable,11657,#N/A
bLuNtEd78,TRUE,2014-06-23T04:50:22+00:00,unreliable,1548,#N/A
jrvdhoek,TRUE,2014-06-25T00:59:02+00:00,unreliable,944,#N/A
tim_miracle,TRUE,2014-06-28T21:50:47+00:00,unreliable,602,#N/A
Joyfultalks1,TRUE,2014-07-02T09:17:29+00:00,unreliable,9158,#N/A
FrankieDM2,TRUE,2014-07-11T14:39:43+00:00,unreliable,3117,#N/A
varunhukeri,TRUE,2014-07-14T19:54:45+00:00,unreliable,3847,#N/A
PaperboyC64,TRUE,2014-07-16T16:54:23+00:00,unreliable,5533,#N/A
WreKennedy,TRUE,2014-07-24T03:48:01+00:00,unreliable,65935,#N/A
ShireLiban,TRUE,2014-07-24T09:27:30+00:00,unreliable,1268,#N/A
DeLteK_oNe,TRUE,2014-07-25T15:43:51+00:00,unreliable,2136,#N/A
darvoigt,TRUE,2014-07-26T11:19:00+00:00,unreliable,2780,#N/A
KimandiTrading,TRUE,2014-07-28T10:52:03+00:00,unreliable,7217,#N/A
artcullen8,TRUE,2014-08-02T12:36:31+00:00,unreliable,8888,#N/A
nachitoplay1,TRUE,2014-08-15T18:16:55+00:00,unreliable,34724,#N/A
LordsWatcher,TRUE,2014-08-16T23:01:32+00:00,unreliable,10967,#N/A
kalypze,TRUE,2014-08-19T00:31:12+00:00,unreliable,1072,#N/A
ohm_lisa,TRUE,2014-08-20T17:32:28+00:00,unreliable,1756,#N/A
a_space_person,TRUE,2014-08-20T21:06:23+00:00,unreliable,36078,#N/A
Perogy_Man,TRUE,2014-08-22T20:41:00+00:00,unreliable,883,#N/A
__Etuna,TRUE,2014-08-23T09:05:51+00:00,unreliable,2262,#N/A
RussoMarvin,TRUE,2014-08-23T16:15:09+00:00,unreliable,3530,#N/A
Kiwicelt67,TRUE,2014-08-25T02:00:43+00:00,unreliable,5469,#N/A
mickyn63,TRUE,2014-08-25T15:53:15+00:00,unreliable,7331,#N/A
WestfallHunter,TRUE,2014-08-27T16:00:01+00:00,unreliable,2323,#N/A
5dollarL,TRUE,2014-09-04T06:01:40+00:00,unreliable,31752,#N/A
bofadeez22,TRUE,2014-09-07T16:11:33+00:00,unreliable,33953,#N/A
alfahbabe,TRUE,2014-09-07T19:22:33+00:00,unreliable,259626,#N/A
peter_ducker,TRUE,2014-09-08T21:57:22+00:00,unreliable,654,#N/A
Patti5151,TRUE,2014-09-21T08:19:45+00:00,unreliable,15865,#N/A
_Mozalbete,TRUE,2014-09-23T17:15:52+00:00,unreliable,2501,#N/A
cyp111ro,TRUE,2014-10-01T08:27:52+00:00,unreliable,3883,#N/A
utilityguide,TRUE,2014-10-02T13:21:21+00:00,unreliable,1634,#N/A
charlieo7955,TRUE,2014-10-04T17:32:44+00:00,unreliable,7417,#N/A
patitixperugia,TRUE,2014-10-05T09:07:14+00:00,unreliable,3511,#N/A
ButterlyRachael,TRUE,2014-10-09T04:13:25+00:00,unreliable,1456,#N/A
mando101a,TRUE,2014-10-11T00:37:15+00:00,unreliable,1406,#N/A
MGrevert1,TRUE,2014-10-11T18:12:09+00:00,unreliable,2724,#N/A
AuraTrader,TRUE,2014-10-16T21:32:02+00:00,unreliable,38181,#N/A
Schmamby,TRUE,2014-10-18T17:37:59+00:00,unreliable,42408,#N/A
draz_p,TRUE,2014-10-20T06:55:21+00:00,unreliable,2197,#N/A
fictionarrative,TRUE,2014-10-22T07:17:53+00:00,unreliable,63652,#N/A
supermanny8,TRUE,2014-10-23T06:40:39+00:00,unreliable,15657,#N/A
rycarver42,TRUE,2014-10-27T06:00:50+00:00,unreliable,3934,#N/A
pdp424,TRUE,2014-10-28T06:23:57+00:00,unreliable,1157,#N/A
Mohoanyane_P,TRUE,2014-10-29T06:09:30+00:00,unreliable,1077,#N/A
SamStevemcelroy,TRUE,2014-11-01T17:10:23+00:00,unreliable,2352,#N/A
RepOfTruth,TRUE,2014-11-05T20:22:16+00:00,unreliable,22144,#N/A
Paul_F_Sinn,TRUE,2014-11-07T03:12:07+00:00,unreliable,16506,#N/A
its_yuh_boi420,TRUE,2014-11-11T19:42:47+00:00,unreliable,2403,#N/A
bikemule,TRUE,2014-11-17T18:14:41+00:00,unreliable,2363,#N/A
wncnga,TRUE,2014-11-19T01:35:10+00:00,unreliable,6194,#N/A
chloe_clit,TRUE,2014-11-20T11:42:08+00:00,unreliable,916,#N/A
MichaelNimchan,TRUE,2014-11-24T03:11:11+00:00,unreliable,27012,#N/A
onekevlop,TRUE,2014-11-29T08:46:20+00:00,unreliable,1887,#N/A
syedfakhir1122,TRUE,2014-12-07T09:59:59+00:00,unreliable,992,#N/A
GBigil,TRUE,2014-12-14T10:21:55+00:00,unreliable,9265,#N/A
Breifdesk123,TRUE,2014-12-16T12:44:36+00:00,unreliable,2310,#N/A
AsmaNahl,TRUE,2014-12-19T20:57:22+00:00,unreliable,1874,#N/A
physics_jedi,TRUE,2014-12-21T00:50:58+00:00,unreliable,174849,#N/A
parrish08101952,TRUE,2014-12-22T15:22:09+00:00,unreliable,17814,#N/A
bobspyder901,TRUE,2014-12-29T06:22:25+00:00,unreliable,4497,#N/A
Samrai_01,TRUE,2014-12-29T14:34:52+00:00,unreliable,1038,#N/A
bent11ca,TRUE,2014-12-31T16:41:19+00:00,unreliable,10603,#N/A
isaksson90,TRUE,2014-12-31T18:00:14+00:00,unreliable,10460,#N/A
tiptoptips2015,TRUE,2015-01-04T19:59:12+00:00,unreliable,6454,#N/A
VitekPalarczyk,TRUE,2015-01-06T15:07:39+00:00,unreliable,3878,#N/A
rowilsolivo,TRUE,2015-01-08T00:42:27+00:00,unreliable,1966,#N/A
CaptAmerica31,TRUE,2015-01-08T01:31:01+00:00,unreliable,6164,#N/A
greenbarry55,TRUE,2015-01-08T07:35:27+00:00,unreliable,2566,#N/A
Guido____,TRUE,2015-01-11T07:32:41+00:00,unreliable,2344,#N/A
HaloCustomMaps,TRUE,2015-01-13T19:07:17+00:00,unreliable,2589,#N/A
voice4elite,TRUE,2015-01-19T03:08:27+00:00,unreliable,1443,#N/A
noliesgofar,TRUE,2015-01-22T20:12:15+00:00,unreliable,13853,#N/A
ParsedProlix,TRUE,2015-01-25T17:34:21+00:00,unreliable,7174,#N/A
corsair1803,TRUE,2015-01-29T10:45:12+00:00,unreliable,3719,#N/A
IrvingPellegri1,TRUE,2015-01-31T16:45:10+00:00,unreliable,2295,#N/A
TheUncleGary,TRUE,2015-02-01T02:10:51+00:00,unreliable,1129,#N/A
cresidiotweets,TRUE,2015-02-04T12:46:03+00:00,unreliable,2728,#N/A
ednamendoza1963,TRUE,2015-02-05T14:18:40+00:00,unreliable,1189,#N/A
hamzanuur33,TRUE,2015-02-12T04:14:11+00:00,unreliable,11267,#N/A
EdwTBrennan,TRUE,2015-02-16T21:00:30+00:00,unreliable,34900,#N/A
FeastOfBeast,TRUE,2015-02-18T22:14:21+00:00,unreliable,16352,#N/A
Naternaniel,TRUE,2015-02-19T02:14:31+00:00,unreliable,3472,#N/A
JadedGator,TRUE,2015-02-19T02:49:51+00:00,unreliable,1632,#N/A
humawankabir,TRUE,2015-02-23T11:47:08+00:00,unreliable,1215,#N/A
trevor_H45,TRUE,2015-02-25T07:21:48+00:00,unreliable,7404,#N/A
scairneyboy,TRUE,2015-02-28T16:19:46+00:00,unreliable,34916,#N/A
DarkwolfDia,TRUE,2015-03-01T23:47:16+00:00,unreliable,3596,#N/A
waldhelmm99,TRUE,2015-03-01T23:54:45+00:00,unreliable,9540,#N/A
PBarbicane,TRUE,2015-03-04T03:28:30+00:00,unreliable,19073,#N/A
AndyAndymcfadz,TRUE,2015-03-14T21:44:37+00:00,unreliable,1858,#N/A
jrob4747,TRUE,2015-03-18T16:47:52+00:00,unreliable,4235,#N/A
relic_young,TRUE,2015-03-25T00:09:20+00:00,unreliable,6279,#N/A
ShardGooner,TRUE,2015-03-27T15:45:42+00:00,unreliable,115169,#N/A
collosous69,TRUE,2015-03-30T00:00:22+00:00,unreliable,2922,#N/A
DougSmallish,TRUE,2015-04-28T16:27:41+00:00,unreliable,1560,#N/A
BoystanToytle,TRUE,2015-04-29T22:38:32+00:00,unreliable,1740,#N/A
orochijes,TRUE,2015-05-01T06:21:55+00:00,unreliable,3584,#N/A
riiptied10,TRUE,2015-05-04T01:23:40+00:00,unreliable,930,#N/A
D34th_D34LER,TRUE,2015-05-05T00:58:49+00:00,unreliable,23583,#N/A
jlis_9,TRUE,2015-05-06T23:02:07+00:00,unreliable,14103,#N/A
pengy1966,TRUE,2015-05-11T19:47:50+00:00,unreliable,1345,#N/A
Siete_13,TRUE,2015-05-11T23:54:41+00:00,unreliable,3015,#N/A
SuperCreeper604,TRUE,2015-05-12T21:49:53+00:00,unreliable,13340,#N/A
BarryDerks,TRUE,2015-05-13T17:16:27+00:00,unreliable,7474,#N/A
CrusaderLone,TRUE,2015-05-19T14:46:11+00:00,unreliable,685,#N/A
J051291,TRUE,2015-05-25T09:49:11+00:00,unreliable,6759,#N/A
spectralsex,TRUE,2015-05-30T00:13:34+00:00,unreliable,5962,#N/A
TOmoyelu,TRUE,2015-06-03T23:31:05+00:00,unreliable,9990,#N/A
VikrantThardak,TRUE,2015-06-08T04:41:22+00:00,unreliable,7264,#N/A
ANIMALERON,TRUE,2015-06-30T23:56:29+00:00,unreliable,3207,#N/A
bit_sabrina,TRUE,2015-07-04T03:06:33+00:00,unreliable,2971,#N/A
rishi_ashiya,TRUE,2015-07-05T13:54:23+00:00,unreliable,5499,#N/A
Vixen2508,TRUE,2015-07-12T16:56:32+00:00,unreliable,5329,#N/A
libero057,TRUE,2015-07-29T08:32:51+00:00,unreliable,11489,#N/A
offspoon,TRUE,2015-08-02T20:33:59+00:00,unreliable,675,#N/A
judithmelliz7,TRUE,2015-08-07T04:19:12+00:00,unreliable,19037,#N/A
NanalindaHall,TRUE,2015-08-09T00:26:19+00:00,unreliable,5480,#N/A
ShaneAndrews64,TRUE,2015-08-09T16:20:45+00:00,unreliable,1381,#N/A
JPChant1,TRUE,2015-08-11T00:25:42+00:00,unreliable,986,#N/A
Teppo74,TRUE,2015-08-17T17:39:46+00:00,unreliable,2808,#N/A
ChubinidzeMar,TRUE,2015-08-18T18:29:38+00:00,unreliable,4344,#N/A
Sajjad7214125,TRUE,2015-08-31T20:44:02+00:00,unreliable,1404,#N/A
CoolDogKingdom1,TRUE,2015-08-31T22:12:01+00:00,unreliable,6387,#N/A
TheWolfOfWar_,TRUE,2015-09-02T19:28:07+00:00,unreliable,3930,#N/A
Paraghost1,TRUE,2015-09-05T12:57:35+00:00,unreliable,2600,#N/A
Sayyedabbas110,TRUE,2015-09-09T14:22:45+00:00,unreliable,4301,#N/A
Mathew1Prakash,TRUE,2015-09-10T12:37:04+00:00,unreliable,107399,#N/A
cirquepanda,TRUE,2015-09-12T03:25:54+00:00,unreliable,3894,#N/A
talha_bodla,TRUE,2015-09-16T09:14:35+00:00,unreliable,9827,#N/A
new_uthayan,TRUE,2015-09-17T11:45:49+00:00,unreliable,1174,#N/A
GoranNele,TRUE,2015-09-17T19:12:08+00:00,unreliable,1075,#N/A
CecileMargaret,TRUE,2015-09-18T00:16:59+00:00,unreliable,11965,#N/A
fit3m3,TRUE,2015-09-24T20:09:42+00:00,unreliable,1069,#N/A
sve_ezauzeto,TRUE,2015-10-01T19:21:32+00:00,unreliable,8715,#N/A
Eugene_de_Savoy,TRUE,2015-10-02T06:46:27+00:00,unreliable,1296,#N/A
OstapboVik,TRUE,2015-10-02T16:35:37+00:00,unreliable,5987,#N/A
DPrairies,TRUE,2015-10-03T15:24:10+00:00,unreliable,49508,#N/A
Beachsidenow,TRUE,2015-10-05T12:44:49+00:00,unreliable,7540,#N/A
Allx777,TRUE,2015-10-08T01:43:26+00:00,unreliable,1003,#N/A
HatcherBro1,TRUE,2015-10-10T17:10:32+00:00,unreliable,3224,#N/A
kylejkrantz,TRUE,2015-10-14T01:45:34+00:00,unreliable,4330,#N/A
GriffonKhan,TRUE,2015-10-15T03:25:31+00:00,unreliable,5248,#N/A
HAbdolhossein,TRUE,2015-10-17T10:26:19+00:00,unreliable,5916,#N/A
FamedCelebrity,TRUE,2015-10-21T23:34:09+00:00,unreliable,46275,#N/A
bunnylookin,TRUE,2015-10-24T18:33:55+00:00,unreliable,96137,#N/A
RNtrance,TRUE,2015-11-11T08:13:20+00:00,unreliable,2958,#N/A
rbclouston,TRUE,2015-11-23T08:53:07+00:00,unreliable,38079,#N/A
forgottenrealm3,TRUE,2015-11-25T09:34:16+00:00,unreliable,52486,#N/A
daveedgar400,TRUE,2015-11-27T06:49:13+00:00,unreliable,1786,#N/A
KezzaKess,TRUE,2015-12-02T09:45:20+00:00,unreliable,3691,#N/A
Pistolspeat,TRUE,2015-12-02T23:04:07+00:00,unreliable,784,#N/A
AfflaticS,TRUE,2015-12-06T16:05:38+00:00,unreliable,4384,#N/A
GoSpreengo,TRUE,2015-12-08T19:08:53+00:00,unreliable,589,#N/A
TrumpFansBlog,TRUE,2015-12-11T16:42:17+00:00,unreliable,6997,#N/A
Danny45912001,TRUE,2015-12-18T12:46:57+00:00,unreliable,2073,#N/A
thorbius7,TRUE,2015-12-23T03:57:51+00:00,unreliable,47144,#N/A
LAsky66,TRUE,2015-12-30T16:02:52+00:00,unreliable,15304,#N/A
RmxTravi,TRUE,2016-01-02T17:41:01+00:00,unreliable,2646,#N/A
darthzashley,TRUE,2016-01-09T05:47:02+00:00,unreliable,4223,#N/A
Subhajitsaha97,TRUE,2016-01-11T13:09:14+00:00,unreliable,,#N/A
realatiqrahmani,TRUE,2016-01-12T19:45:23+00:00,unreliable,1831,#N/A
ShakeelktkKhan,TRUE,2016-01-20T07:49:46+00:00,unreliable,12495,#N/A
Dawn_AlbaAurore,TRUE,2016-01-23T21:52:46+00:00,unreliable,10614,#N/A
HanishaSethi,TRUE,2016-01-25T19:40:39+00:00,unreliable,2060,#N/A
GeorgeSaadi,TRUE,2016-01-30T05:03:42+00:00,unreliable,7340,#N/A
GemmaMichiko,TRUE,2016-01-31T11:00:20+00:00,unreliable,2021,#N/A
Patterson2020,TRUE,2016-02-04T00:37:08+00:00,unreliable,3367,#N/A
MagalyR11089494,TRUE,2016-02-07T23:35:49+00:00,unreliable,2320,#N/A
normcamper1,TRUE,2016-02-08T01:54:58+00:00,unreliable,3515,#N/A
donnchaadh,TRUE,2016-02-08T23:07:22+00:00,unreliable,13305,#N/A
Dachshunds4Bern,TRUE,2016-02-10T05:17:46+00:00,unreliable,19651,#N/A
BuxomBroad,TRUE,2016-02-10T16:15:06+00:00,unreliable,15366,#N/A
aacvt,TRUE,2016-02-12T03:06:22+00:00,unreliable,821,#N/A
weaklypolitical,TRUE,2016-02-13T00:42:54+00:00,unreliable,7060,#N/A
ElijahYahuah,TRUE,2016-02-15T10:00:19+00:00,unreliable,15172,#N/A
MarxKiyani,TRUE,2016-02-20T12:09:26+00:00,unreliable,3546,#N/A
jcdelrio_cabo,TRUE,2016-02-20T19:43:19+00:00,unreliable,4735,#N/A
jeannem2018,TRUE,2016-02-27T00:31:14+00:00,unreliable,14774,#N/A
petesbandg,TRUE,2016-03-03T20:27:55+00:00,unreliable,2192,#N/A
dewitt_luke,TRUE,2016-03-04T01:54:04+00:00,unreliable,8435,#N/A
ecastellvid,TRUE,2016-03-06T16:12:50+00:00,unreliable,3613,#N/A
BrianFantana15,TRUE,2016-03-08T00:07:58+00:00,unreliable,3189,#N/A
Sadi5Ken,TRUE,2016-03-09T15:47:39+00:00,unreliable,2542,#N/A
OdnokonMick,TRUE,2016-03-11T00:53:14+00:00,unreliable,2408,#N/A
pubsclosed,TRUE,2016-03-12T18:58:22+00:00,unreliable,30322,#N/A
RobMcNYC,TRUE,2016-03-16T03:48:14+00:00,unreliable,3677,#N/A
cwalsh1957,TRUE,2016-03-21T23:53:54+00:00,unreliable,16158,#N/A
19_henry_68,TRUE,2016-04-03T23:55:38+00:00,unreliable,5838,#N/A
GorbashGaming,TRUE,2016-04-12T09:24:58+00:00,unreliable,5411,#N/A
BleedTexas3,TRUE,2016-04-14T23:19:52+00:00,unreliable,1982,#N/A
MajeedTofeeq,TRUE,2016-04-16T19:44:32+00:00,unreliable,14374,#N/A
BillHutton504,TRUE,2016-04-16T23:25:41+00:00,unreliable,84834,#N/A
st_optimystic,TRUE,2016-04-18T20:33:29+00:00,unreliable,887,#N/A
Lomas_verdes1,TRUE,2016-04-22T17:46:12+00:00,unreliable,116876,#N/A
mythical_son,TRUE,2016-04-26T07:41:46+00:00,unreliable,545,#N/A
willschu4100,TRUE,2016-05-03T03:24:17+00:00,unreliable,3814,#N/A
TheEthicsCode,TRUE,2016-05-04T16:05:36+00:00,unreliable,20800,#N/A
svenwg,TRUE,2016-05-07T11:25:53+00:00,unreliable,9257,#N/A
vida_sirois,TRUE,2016-05-08T20:06:40+00:00,unreliable,10090,#N/A
cdn_geol,TRUE,2016-05-13T18:44:09+00:00,unreliable,12090,#N/A
RiderMusicPage,TRUE,2016-05-24T22:37:07+00:00,unreliable,2117,#N/A
CCIRI_UGANDA,TRUE,2016-05-25T08:37:37+00:00,unreliable,4072,#N/A
Shari_Hepzibah,TRUE,2016-05-26T00:46:56+00:00,unreliable,24702,#N/A
pendletn1,TRUE,2016-05-28T17:54:45+00:00,unreliable,3304,#N/A
CampbellEdd,TRUE,2016-05-30T13:35:39+00:00,unreliable,16041,#N/A
CharleyNavarre,TRUE,2016-05-31T23:38:17+00:00,unreliable,881,#N/A
StaceyScot1,TRUE,2016-06-07T20:48:32+00:00,unreliable,1847,#N/A
msa_markets,TRUE,2016-06-13T11:30:58+00:00,unreliable,3533,#N/A
Imdino320,TRUE,2016-06-18T10:56:48+00:00,unreliable,5006,#N/A
TerryParker1783,TRUE,2016-06-24T18:16:59+00:00,unreliable,1561,#N/A
davecarlascio,TRUE,2016-07-01T03:01:36+00:00,unreliable,2996,#N/A
that1guy_Dave,TRUE,2016-07-02T04:08:35+00:00,unreliable,17210,#N/A
Shitford_AssPoo,TRUE,2016-07-04T16:09:48+00:00,unreliable,2338,#N/A
owninglibs,TRUE,2016-07-16T00:03:02+00:00,unreliable,2445,#N/A
lakerfan_323,TRUE,2016-07-17T22:18:09+00:00,unreliable,8285,#N/A
HumbleOverlord,TRUE,2016-07-21T22:21:45+00:00,unreliable,4611,#N/A
Chris_Beyond,TRUE,2016-07-24T01:56:48+00:00,unreliable,2191,#N/A
Michellework197,TRUE,2016-07-26T06:46:52+00:00,unreliable,7230,#N/A
suganthi_sharma,TRUE,2016-07-30T10:12:43+00:00,unreliable,9140,#N/A
TheBlueVI,TRUE,2016-08-01T23:02:35+00:00,unreliable,199429,#N/A
wheatonsmom,TRUE,2016-08-05T16:24:35+00:00,unreliable,20269,#N/A
_TheRealRainMan,TRUE,2016-08-06T14:41:43+00:00,unreliable,3771,#N/A
KnechtgesKathy,TRUE,2016-08-08T18:56:17+00:00,unreliable,6397,#N/A
srosemz,TRUE,2016-08-09T04:07:05+00:00,unreliable,3932,#N/A
tedderbear123,TRUE,2016-08-13T23:45:28+00:00,unreliable,3138,#N/A
MohsinAliGD,TRUE,2016-08-17T10:03:25+00:00,unreliable,2045,#N/A
auny_marie,TRUE,2016-08-21T00:30:28+00:00,unreliable,43229,#N/A
DarAbdulRehman1,TRUE,2016-08-21T13:27:38+00:00,unreliable,9124,#N/A
sabbar8bigpond1,TRUE,2016-08-27T00:49:58+00:00,unreliable,26846,#N/A
HamptonClarkk,TRUE,2016-08-29T20:18:40+00:00,unreliable,2439,#N/A
